LinkID;LinkIDFrom;LinkIDTo;Qmax_spl;Qkap;Qskut;Vskut;Hskut_h;Hskut_d;Qhmax;Q24
291313;65197;65193;0.0302;79.64;0.0191;0.0191;322.5437;322.194;0.0297;0.0225
291329;65193;65194;0.1498;81.3912;0.4081;0.137;322.194;322.1952;0.1481;0.1136
291345;52402;5089;2.5147;61.4111;46.8411;0.9814;320.6069;320.6008;1.1863;0.5799
291361;60192;52375;0.1907;120.7765;79.8617;1.067;321.1357;321.1244;0.1886;0.1467
291377;52008;56897;0.6908;302.7618;273.1198;1.7845;297.8647;297.7726;0.6799;0.49
291393;64595;65218;0.5081;1497.413;353.0129;1.379;339.2318;339.1602;0.4993;0.371
291409;65221;65220;20.0388;2568.3646;645.0058;2.5415;338.3611;337.5258;18.4485;12.4929
291425;65219;64922;20.1878;1358.4289;646.2651;2.6689;337.3285;336.9241;18.5947;12.5991
301729;56943;56964;1.0586;252.7361;24.6828;1.4967;365.4387;362.8207;1.0314;0.6327
301937;53908;53909;0.1367;102.3283;69.2084;1.5579;288.9831;288.3878;0.1349;0.1021
292305;64715;64714;0.0494;184.0589;22.7229;1.7626;338.0949;337.2744;0.048;0.0346
292321;64712;984800;0.6034;220.3841;60.0842;1.2767;335.8296;332.9266;0.5878;0.4254
292353;53114;501180;2.2198;803.003;441.4975;3.9378;315.0179;314.8762;2.1859;1.4902
292369;53112;501182;7.5697;641.5378;542.2227;3.4876;314.4927;314.0027;5.6244;3.4977
292385;52750;53118;1.183;503.5342;677.8064;2.3582;312.3132;312.1444;1.1646;0.7772
292433;65229;61905;0.1337;416.9568;149.6167;2.9;314.5951;313.3561;0.1311;0.09
293569;57021;57020;0.2882;268.5176;0.1163;0.1163;370.7448;369.0576;0.2798;0.1715
293585;57015;57016;0.3557;121.4829;0.1381;0.1381;371.3876;371.2033;0.3451;0.2081
2936241;1379990;57456;0.0148;272.6045;20.9256;1.8069;373.6264;372.5705;0.0148;0.0148
2936561;1379991;1379990;0.0148;224.3152;20.8771;1.9888;374.0418;373.6264;0.0148;0.0148
2936562;1379992;1379991;0.0148;229.0899;20.7752;1.9991;375.8609;374.0418;0.0148;0.0148
2936563;1379993;1379992;0.0148;230.9469;20.6685;2.0167;376.1908;375.8609;0.0148;0.0148
2936564;1379994;1379993;0.0148;152.786;20.7343;1.5088;376.4049;376.1908;0.0148;0.0148
2936881;1379995;1379994;0.0148;113.7483;0.0151;0.0151;376.9228;376.4049;0.0148;0.0148
2936882;1379996;1379995;0.0149;149.0376;0.0149;0.0149;377.7924;376.9228;0.0148;0.0148
2936883;1379997;1379996;0.0148;312.444;0.0148;0.0148;384.9115;377.7924;0.0148;0.0148
2936884;1379998;1379997;0.0142;301.0941;0.0142;0.0142;388.2715;384.9115;0.0142;0.0142
2936885;1379999;1379998;0.0116;214.0087;0.0116;0.0116;389.8616;388.2715;0.0116;0.0116
2936886;1380000;1379999;0.0116;244.2758;0.0116;0.0116;393.0315;389.8616;0.0116;0.0116
2936887;1380001;1380000;0.0115;232.6943;0.0115;0.0115;393.5015;393.0315;0.0115;0.0115
2936888;1380002;1380001;0.0115;242.3227;0.0115;0.0115;396.1315;393.5015;0.0115;0.0115
2936889;1380003;1380002;0.0115;244.6784;0.0115;0.0115;398.2415;396.1315;0.0115;0.0115
2936890;1380004;1380003;0.009;135.535;0.009;0.009;398.5418;398.2415;0.0089;0.0089
2936891;1380005;1380004;0.009;184.8226;0.009;0.009;398.9915;398.5418;0.0089;0.0089
2936892;1380006;1380005;0.0089;189.9621;0.0089;0.0089;399.6315;398.9915;0.0089;0.0089
2936893;1380007;1380006;0.0047;89.3221;0.0047;0.0047;399.9616;399.6315;0.0047;0.0047
2936894;1380008;1380007;0.0047;25.7757;0.0047;0.0047;399.9843;399.9616;0.0047;0.0047
2936895;1380009;1380008;0.0051;40.3795;0.0051;0.0051;400.0023;399.9843;0.0051;0.0051
2936896;1380010;1380009;0.0047;62.2961;0.0047;0.0047;400.122;400.0023;0.0047;0.0047
2936897;1380011;1380010;0.0047;67.7319;0.0047;0.0047;400.2219;400.122;0.0047;0.0047
2936898;1380012;1380011;0.0047;94.1714;0.0047;0.0047;400.3315;400.2219;0.0047;0.0047
2936899;1380013;1380012;0.0047;99.2399;0.0047;0.0047;400.4415;400.3315;0.0047;0.0047
2936900;1380014;1380013;0.0031;66.2971;0.0031;0.0031;400.5115;400.4415;0.0031;0.0031
294017;66638;66641;0.0969;70.6026;0.0552;0.0552;398.9868;398.8184;0.0955;0.0697
294033;66642;66643;0.1208;82.9455;0.0669;0.0669;398.7368;398.5675;0.1191;0.0856
294049;66644;66645;0.1399;83.4422;0.0767;0.0767;398.3972;398.1979;0.1379;0.0984
797073;56776;51556;2.1906;2087.0562;462.9434;2.0202;327.8306;327.7423;2.1776;1.886
797089;64937;64936;0.4148;32.5638;33.5231;1.229;331.2214;330.9861;0.4037;0.292
797121;61143;61144;0.3365;109.6963;0.1602;0.1602;330.9186;330.7801;0.3291;0.2177
797137;61141;61142;0.3369;222.6919;0.1611;0.1611;332.0462;331.5866;0.329;0.2177
797153;61154;61149;0.1414;75.8375;0.0669;0.0669;329.6167;329.4078;0.1383;0.0915
797169;61157;61156;0.1414;131.3337;0.0673;0.0673;329.9652;329.6379;0.1382;0.0915
797185;61166;61169;0.1233;240.8827;0.0587;0.0587;330.9037;329.6171;0.1206;0.0798
797201;61172;61170;0.2374;114.0268;0.119;0.119;328.8973;328.4795;0.2325;0.1578
797217;61189;61192;0.3698;227.2175;0.1759;0.1759;331.1264;328.4004;0.3615;0.2392
797233;61192;61194;0.3743;80.1284;0.1775;0.1775;328.4004;328.1324;0.3662;0.2422
797249;61201;61203;0.5792;63.1503;0.2735;0.2495;327.7043;327.4893;0.5672;0.3751
300177;64524;64523;9.2075;4593.9225;1480.9638;3.3783;348.9924;348.7561;8.963;6.3717
300193;228743;64571;0.0097;109.2724;0.0097;0.0097;339.9456;339.882;0.0097;0.0097
300209;64565;64564;0.1585;4513.3305;1844.5531;3.4897;338.577;338.4123;0.1584;0.1584
300225;61654;61655;0.4298;125.963;23.8765;0.7095;341.0095;340.6096;0.4207;0.2905
300241;61660;61659;0.1745;62.2809;18.8275;1.2201;339.2955;339.2537;0.1708;0.1192
300257;61661;61662;0.7871;169.254;68.4762;1.1102;339.1058;339.0591;0.7707;0.5363
300289;61893;61892;0.0122;92.9434;18.7985;1.0141;318.6821;318.6234;0.0121;0.0104
300305;61865;61872;0.0129;247.5842;7.301;1.5027;325.3254;321.4474;0.0129;0.0129
300337;61897;61902;0.013;179.7875;7.0088;0.2255;314.148;313.9102;0.0129;0.0129
300417;64530;64529;5.3043;2427.9147;925.3426;1.5036;350.632;350.5785;5.1711;3.6554
300433;61684;64529;3.1503;638.8166;544.8608;3.0235;350.7926;350.5785;3.0688;2.1812
300449;64456;64526;9.204;4593.9225;1490.2393;3.6188;350.0703;349.7324;8.9493;6.3691
300465;64525;64524;9.2073;4593.9225;1488.1238;3.5264;349.3445;348.9924;8.9597;6.3717
300481;64591;64592;0.259;1193.2583;34.6895;2.0711;346.7738;344.6749;0.2542;0.1787
300513;64896;64895;0.1723;79.0004;84.3866;1.5237;338.688;338.1085;0.1686;0.1169
300529;246539;246541;0.8312;827.538;200.6932;1.7441;338.0625;337.5366;0.8148;0.5808
300545;323455;246541;0.2546;259.1102;34.2073;0.3517;337.5376;337.5366;0.2491;0.1729
300561;61697;64921;0.1985;250.9601;35.396;1.6187;338.2191;336.192;0.1944;0.1365
300577;64630;64629;0.2532;189.4503;54.5474;1.1877;345.8301;345.666;0.2479;0.1722
300593;64626;64625;0.3217;171.7683;118.661;1.4842;345.444;345.3819;0.3148;0.219
300609;64624;64623;0.3522;171.7683;117.2015;1.4808;345.3153;345.2325;0.3447;0.2398
300625;64622;64621;0.3612;171.7683;116.6361;1.4771;345.1461;345.0986;0.3534;0.2461
300673;56929;53745;0.3811;120.4562;0.1448;0.1448;371.8482;371.4861;0.3705;0.2236
300705;61828;61829;0.0519;181.6855;61.0079;2.3169;331.5502;330.3469;0.0509;0.036
300721;61830;61838;0.0966;183.9288;61.1697;1.7446;328.6677;327.9952;0.0947;0.065
300785;61888;61885;0.1244;276.829;106.3825;2.0604;317.5721;316.5607;0.1223;0.0867
300801;61892;61891;0.0169;103.4457;18.8578;0.8847;318.6234;318.5712;0.0167;0.0135
300817;61890;61889;0.0252;124.1447;18.9832;1.2195;318.5199;318.3266;0.0249;0.0189
301953;53912;53913;0.3299;131.8883;73.7597;0.9376;287.9661;287.7839;0.3259;0.2469
302065;56969;56968;0.094;267.832;0.04;0.04;367.6227;366.7231;0.0915;0.0575
302081;56965;56964;0.094;151.8019;0.0397;0.0397;364.8134;362.8207;0.0915;0.0575
302097;56972;56973;1.2737;93.9644;22.1788;1.1796;362.5494;362.0325;1.2418;0.7716
302113;56974;56976;8.9095;37.1725;21.9442;0.6692;361.4514;361.3417;8.6834;5.2909
302225;64337;64336;0.0947;96.2235;69.2493;1.3927;339.1447;339.1317;0.092;0.0555
302241;64335;64334;0.1227;76.2916;65.118;1.2389;339.114;339.0961;0.1194;0.072
302257;64332;64331;0.1631;0;44.3217;0.8644;339.0662;339.0454;0.1589;0.0959
302273;64304;64321;0.5002;184.1503;177.7965;1.4137;338.8708;338.6536;0.4875;0.2951
302321;64320;65104;0.049;287.1575;99.0966;1.0717;337.9074;337.9205;0.0482;0.0362
302337;64326;64325;0.0378;87.925299999999993;29.9079;0.8411;337.7656;337.764;0.0368;0.0225
2770488;1150251;1150250;0.019;86.1386;50.1369;1.2682;303.4143;303.1608;0.019;0.019
2770489;1150252;1150251;0.019;79.8614;45.5096;1.1535;303.4931;303.4143;0.019;0.019
2794814;1181909;1181910;0.0101;122.634;27.9104;1.4037;344.3376;343.6382;0.0099;0.0073
2794815;1181910;1181911;0.0199;120.7336;27.8338;1.3473;343.6382;343.3021;0.0195;0.0139
2794816;1181911;162950;0.0251;111.7925;27.929;1.315;343.3021;341.6525;0.0246;0.0175
2795121;1181914;1181915;0.1261;119.13;38.0003;1.1943;340.728;339.8283;0.1229;0.0885
2795122;1181915;64699;0.1641;130.7272;71.3405;1.8956;339.8283;338.0366;0.1602;0.1154
28017;213916;213915;1.3768;224.5056;163.7304;1.802;340.381;340.011;1.3461;0.9756
2803773;974555;63613;0.0896;369.2044;29.3163;0.7275;316.3057;313.4143;0.0885;0.0668
2803774;974554;974555;0.063;47.6301;29.3659;0.88;316.4758;316.3057;0.0623;0.047
2805048;182899;182900;0.1134;133.4319;0.0651;0.0651;357.9254;357.8491;0.1113;0.0803
2805049;182902;182899;0.0055;117.1791;0.0055;0.0055;358.1416;357.9254;0.0055;0.0055
2805052;723698;723697;0.1945;110.7993;24.0478;1.2539;343.5692;343.3813;0.1895;0.1191
2805053;64286;723698;0.1341;110.7993;19.4841;1.0856;343.8793;343.5692;0.1307;0.0836
2812406;1207843;1207844;0.2064;86.4206;34.6346;0.9268;337.6302;337.5447;0.2021;0.1402
2812410;1207844;323455;0.2395;241.8362;32.0476;0.9348;337.5447;337.5376;0.2343;0.1626
28129;205337;205338;0.0048;66.9437;0.0032;0.0032;400.729;400.1912;0.0047;0.0035
28145;205338;205340;0.0048;66.9437;0.0032;0.0032;400.1912;400.0038;0.0047;0.0035
28161;205340;205341;0.0376;49.3819;0.0185;0.0185;400.0038;399.745;0.0369;0.0249
2817209;184909;1215509;1.0212;444.1721;378.3638;2.013;353.1643;352.9177;0.9949;0.6073
2817210;1215509;1215510;1.0713;342.6188;420.1184;2.2808;352.9177;352.3289;1.0441;0.6372
2817211;1215510;63855;1.9265;429.791;449.6821;2.2926;352.3289;351.8134;1.881;1.144
2817212;325365;63855;0.076;82.6338;31.8689;0.5492;351.8236;351.8134;0.0741;0.0446
2817213;325364;1215510;0.8542;458.9381;35.0546;0.868;353.2099;352.3289;0.8286;0.5015
282369;51123;51603;0.1137;162.2518;0.0342;0.0342;365.6134;365.4436;0.1104;0.0581
282385;51122;51601;0.0176;395.9318;0.0175;0.0175;365.6437;364.6346;0.0176;0.0175
282401;51591;51590;2.1187;2609.7035;145.9417;2.7632;357.7585;356.933;2.0831;1.1461
282417;51588;51587;1.8081;516.0883;85.2342;1.3534;365.6547;365.3334;1.7911;0.9426
282433;51586;51585;1.9533;565.8632;85.6335;2.078;364.1314;363.7516;1.9358;1.0185
282449;51585;51584;2.0178;565.8632;85.7421;2.0797;363.7516;363.0126;2.0006;1.0829
282465;51583;51582;2.1843;805.5792;85.5999;1.572;360.9347;360.6017;2.1663;1.1699
282481;51581;51580;3.6377;518.424;85.0646;1.3536;360.3643;360.279;3.6032;1.9251
282497;51579;51578;3.6375;1527.3509;85.5605;2.4311;359.9167;358.1613;3.6056;1.9251
282513;51139;51578;0.2882;110.9968;0.0859;0.0859;358.4664;358.1613;0.2802;0.1472
282529;50503;50502;0.0101;218.2424;0.0101;0.0101;359.0815;357.7142;0.0101;0.0101
282545;50504;50501;0.2169;242.5729;0.0651;0.0651;357.9338;356.8734;0.2108;0.1107
2828083;56474;1230870;0.0337;149.205;33.2685;1.5246;332.2073;331.9212;0.033;0.0214
794225;64033;64032;0.1647;139.7315;26.3531;1.4619;350.8281;350.1035;0.1599;0.0971
794241;64069;64068;0.1141;87.2866;28.2705;1.7303;347.6594;346.8493;0.1108;0.0676
794257;64067;97654;0.2131;69.4328;27.6366;0.6892;346.5664;346.472;0.2074;0.1259
804049;63998;63997;1.1491;373.3316;340.9241;1.7989;354.3967;354.1751;1.1236;0.6994
804065;64005;63999;0.8872;485.5118;243.5574;2.7121;354.7863;354.5222;0.8637;0.5372
804097;63989;63988;0.006;127.3087;38.5061;1.5769;354.4138;354.1467;0.006;0.006
804113;63981;63980;0.0048;100.6446;42.6808;1.3841;352.567;352.0056;0.0048;0.0048
804129;63979;63978;0.7675;305.5601;210.3638;1.4497;350.728;350.5432;0.7504;0.4677
804145;63977;63976;1.255;512.8616;341.5194;1.7272;350.6852;350.5833;1.2265;0.767
804161;64014;97653;0.8878;191.6258;471.6512;3.7503;360.8358;360.2148;0.8657;0.5594
804177;64541;64540;5.1835;1885.8966;900.9041;1.7208;351.7605;351.6809;5.0251;3.5668
804193;61620;64538;0.0106;230.1125;57.5485;1.8999;352.5183;351.432;0.0106;0.0106
804225;63918;63922;7.1818;1861.5749;843.272;3.0045;346.196;345.9793;6.6821;4.7625
305249;886247;62504;0.0409;425.7923;0.0212;0.0212;345.0781;344.0144;0.0398;0.029
305265;62505;62509;0.0146;324.7235;0.0146;0.0146;344.0015;343.1738;0.0146;0.0146
295441;63641;63642;0.8834;152.4936;0.3587;0.3587;386.6217;385.0533;0.8566;0.5311
295457;63643;63644;0.8863;102.9138;58.2754;1.2053;384.108;383.6623;0.8575;0.533
2958322;422002;56761;0.4376;74.6422;52.7766;1.187;331.1633;331.0502;0.435;0.3791
2958324;1405277;56540;2.3036;524.5975;325.2961;0.9598;327.7139;327.6778;2.287;1.8772
2958326;422001;422002;0.3487;158.0335;53.0046;1.0106;331.305;331.1633;0.3471;0.3126
2958327;422003;1405270;0.4863;140.8203;114.2062;1.3972;331.5989;331.473;0.4812;0.3631
2958328;1405270;1405269;0.4864;387.3225;114.4419;2.0335;331.473;330.9138;0.4813;0.3631
2958329;1405269;1405271;1.0957;478.1928;178.6885;2.0565;330.9138;330.1809;1.0861;0.8705
2958330;1405271;1405272;1.2062;443.1487;204.65;2.0682;330.1809;329.5422;1.1956;0.953
2958331;1405272;1405273;1.3495;446.6117;238.1375;2.1936;329.5422;329.0694;1.3373;1.06
2958332;422004;1405273;0.4002;507.0392;15.4653;0.72;330.4835;329.0694;0.399;0.3811
2958333;1405273;1405274;1.968;447.7246;249.7138;1.8769;329.0694;328.4649;1.9534;1.6268
2958334;1405274;1405275;2.1184;387.3255;289.3585;1.73;328.4649;328.1706;2.1023;1.7385
2958335;1405275;1405276;2.1811;261.0981;288.3299;1.4673;328.1706;327.9509;2.165;1.7855
2958336;1405276;1405277;2.3036;260.3992;330.066;1.7258;327.9509;327.7139;2.2866;1.8772
296065;64135;64133;0.0443;935.2474;55.7419;1.2117;343.051;342.7509;0.0443;0.0443
296097;57074;57076;0.2922;76.5781;32.5061;0.6284;378.6949;378.6517;0.2839;0.1712
296113;57080;57079;1.6695;206.5881;178.4632;1.654;379.3748;379.2383;1.6242;1.0303
296129;57087;57088;1.9654;583.7531;287.289;3.6892;378.1398;375.3074;1.9139;1.2165
296145;62373;62376;0.0055;116.4601;70.2741;1.7287;383.6685;383.1333;0.0055;0.0055
296161;62376;62377;0.0128;157.1839;69.5698;2.156;383.1333;382.6031;0.0128;0.0128
296177;62383;65007;0.0128;108.0674;77.9922;1.3898;379.6834;379.6267;0.0128;0.0128
296193;65006;65005;0.0128;90.5517;77.5474;1.1419;379.4453;379.2585;0.0128;0.0128
296209;65022;65023;0.0106;96.4271;35.7723;0.7519;380.2534;379.9907;0.0106;0.0106
296225;65027;65025;1.1185;209.6403;93.6653;2.8646;382.2435;381.8502;1.0895;0.6753
348625;65801;65798;0.6026;67.2011;0.3809;0.1814;290.3471;290.183;0.5947;0.4502
348641;65806;65804;0.1117;62.5347;0.0711;0.0711;290.658;290.5577;0.1102;0.0838
348657;65811;65809;0.0321;81.8573;0.0208;0.0208;290.9839;290.8064;0.0317;0.0243
348673;65812;65811;0.0203;114.5291;0.0133;0.0133;291.0327;290.9839;0.02;0.0155
348689;65818;65817;0.0945;114.974;0.0602;0.0602;291.3956;291.1552;0.0928;0.0704
348705;62492;63095;0.1245;122.8015;97.1559;1.0648;341.9015;341.7023;0.124;0.0945
724897;402486;309848;0.0045;88.6093;31.2739;0.4421;350.743;350.7415;0.0045;0.0045
724913;309854;309855;0.0041;85.4477;40.8144;0.5769;350.5895;350.5887;0.0041;0.0041
724929;309856;309864;0.0986;97.2176;111.6595;1.5784;350.5866;350.5071;0.0985;0.0985
724945;309865;309866;0.0985;64.407;120.8755;1.7816;350.2643;350.1711;0.0985;0.0985
725489;309965;309889;0.0039;53.9192;2.3918;0.1498;345.8689;345.8687;0.0039;0.0039
725505;309905;309904;0.0026;53.7885;16.1451;0.7618;347.3581;347.2479;0.0026;0.0026
725585;309924;309923;0.0022;45.5662;13.2564;0.6915;341.8329;341.7466;0.0022;0.0022
794401;61702;64615;0.5381;125.1439;153.2139;1.2427;344.3223;344.2972;0.5265;0.3675
794417;64614;64613;0.5992;124.8268;153.6252;1.3483;344.1497;344.071;0.5862;0.4096
318593;60831;60851;0.76;122.6206;0.3614;0.3614;342.1319;341.5417;0.7451;0.4966
357649;66831;66830;0.0529;229.8145;63.5281;2.2019;351.1036;349.1189;0.0523;0.0429
357665;66829;66828;0.0659;116.1127;105.8655;1.6933;347.936;347.5679;0.0653;0.0528
357905;65213;65214;0.0073;118.8636;15.0869;1.6606;324.3802;323.3332;0.0072;0.0058
357921;65210;65211;0.0073;99.7261;15.2253;1.4677;325.0761;324.9406;0.0072;0.0053
357953;65562;65563;0.1019;127.0026;32.1905;1.5025;328.6633;328.05;0.0998;0.0672
357969;65568;65567;0.034;110.6413;0.0169;0.0169;329.273;328.8435;0.0333;0.0226
357985;65564;60179;0.2105;348.1634;61.7898;2.0916;327.1639;325.6767;0.2064;0.1382
358001;65592;65591;0.0056;118.9763;31.2915;1.2922;322.6404;322.1838;0.0056;0.0056
358017;65589;65588;0.0346;108.4283;43.315;1.1905;321.9049;321.9051;0.0342;0.0273
358689;65873;59969;15.4106;2023.0667;741.5143;2.3802;326.0787;325.593;15.2045;11.7596
358705;65874;65842;0.0262;89.6231;122.9001;1.7373;339.5591;339.1995;0.0261;0.0261
359297;59966;59967;0.3951;2720.612;378.6675;2.4394;330.328;329.5928;0.3938;0.3464
359313;59971;59970;0.1243;2234.2155;384.2603;2.1115;335.6109;335.2148;0.123;0.1105
359329;50287;63476;0.0073;109.7859;13.0333;1.0146;344.2804;344.052;0.0071;0.0054
359361;50289;65098;0.3184;1331.9175;94.6857;1.8898;300.1484;299.6323;0.3138;0.2379
359377;50292;50293;0.049;423.5503;55.3033;2.3305;332.3975;331.6362;0.0483;0.0375
359393;50297;50298;0.1141;219.3022;117.5208;2.7574;335.4833;335.3126;0.1119;0.0744
359409;50299;50300;1.5008;184.9675;181.5525;2.5664;335.0255;334.676;1.4623;0.7867
359425;50300;50303;1.5133;130.4835;171.7163;2.4274;334.676;333.2313;1.4765;0.7933
359457;50305;50307;1.9525;544.478;180.4821;1.7257;331.4328;331.1142;1.9118;1.0221
359473;50308;117498;2.4211;489.3913;493.9288;2.5136;330.3684;329.9965;2.3862;1.2933
702801;315603;315604;0.0086;134.8794;0.0087;0.0087;395.6118;394.6034;0.0086;0.0086
702817;315605;315606;0.0086;43.6516;0.0086;0.0086;394.3134;394.2033;0.0086;0.0086
286737;64963;64961;76.794;2929.3033;3024.7457;3.4516;332.0026;331.7364;74.0756;48.5306
286817;64251;64249;0.0958;138.3478;37.9927;0.9711;346.0085;345.925;0.0939;0.0732
286833;64246;56716;0.1571;444.0585;67.1485;1.7494;341.5541;340.7031;0.1535;0.1094
287121;64471;64472;0.0066;143.1376;57.3102;0.8738;357.2531;357.1597;0.0066;0.0065
287153;64074;152754;0.1252;59.4537;22.7537;1.1182;345.7981;344.8111;0.1216;0.0741
287169;64136;64131;0.4646;1408.3503;175.6987;0.8122;342.7027;342.7004;0.4518;0.277
287185;64221;64208;8.8356;507.2676;411.7263;1.982;342.0673;341.8732;8.5553;5.3385
2871921;1282405;1282406;0.0037;78.0679;0.0037;0.0037;340.4413;340.1212;0.0037;0.0037
2871922;1282406;1282407;0.0039;83.0246;0.0039;0.0039;340.1212;339.3216;0.0039;0.0039
2871923;1282407;1282408;0.0046;96.2483;0.0046;0.0046;339.3216;338.9616;0.0046;0.0046
2871924;1282408;1282409;0.0046;88.358;0.0046;0.0046;338.9616;338.6822;0.0046;0.0046
2871925;1282409;26785;0.0046;56.7525;0.0046;0.0046;338.6822;338.1896;0.0046;0.0046
2871927;1282410;66828;2.9997;250.9621;0.0114;0.0114;347.6016;347.5679;0.2104;0.0155
287201;56438;56448;0.1674;90.8953;27.0941;0.6487;356.2783;356.2155;0.1635;0.1063
287217;56456;63502;0.056;76.3026;21.4003;0.5938;356.9575;356.7337;0.0547;0.0356
287233;61672;65104;38.142;1717.5465;3570.9176;2.6716;338.1837;337.9205;35.6928;22.3144
287249;64347;64346;38.7238;4076.8407;3724.3261;2.6275;337.6314;337.4203;36.4115;22.7267
2872881;355121;1284309;0.0325;711.974;0.0328;0.0328;338.7132;337.3892;0.0325;0.0325
2872882;1284309;355122;0.0601;842.422;40.9067;2.2195;337.3892;334.8948;0.06;0.06
2872883;1284313;1284312;0.0064;135.7336;1.3385;0.5634;340.2921;339.8117;0.0064;0.0064
2872884;1284312;1284311;0.0065;137.1108;1.3036;0.5952;339.8117;339.0992;0.0065;0.0065
2872885;1284311;1284310;0.0079;166.5629;1.2291;0.6318;339.0992;337.6111;0.0079;0.0079
2872886;1284310;1284309;0.011;235.7072;1.8877;0.2558;337.6111;337.3892;0.011;0.011
2872887;1284629;1284324;0.0092;197.7322;13.766;0.8723;340.6868;339.463;0.0092;0.0092
Fik1;311332;311335;0.1042;113.0794;196.3736;2.7759;323.3246;322.9623;0.1041;0.1041
290497;62445;62446;10.4599;2387.4176;1041.4101;4.4963;345.4707;344.7535;8.8074;5.5782
290657;61706;61724;2.1538;242.0204;293.4487;1.6064;333.3232;333.3157;2.1081;1.4795
290689;64920;64919;0.0318;695.843;17.1641;0.5175;337.2592;334.4808;0.0318;0.0318
290705;64919;64918;21.1775;1644.1001;757.9435;2.0179;334.4808;334.335;19.5888;13.3396
290721;64918;64917;21.2086;1878.1052;762.1598;1.8836;334.335;334.1889;19.6179;13.3685
290737;57002;57001;0.6394;163.9131;0.2459;0.2459;365.8187;365.1086;0.6211;0.3745
290753;57000;56999;0.6395;141.2263;0.2457;0.2457;364.5493;364.2091;0.6211;0.3745
290769;56995;56994;0.6561;112.8298;0.2531;0.2531;373.7505;373.2573;0.6373;0.3842
290785;56987;56988;0.656;246.1906;0.2527;0.2527;368.4049;367.3803;0.6373;0.3842
290801;56989;56990;0.8265;385.8476;0.3177;0.3177;367.2366;364.6246;0.8036;0.4845
290817;57066;57067;1.54;69.129;24.308;0.8509;351.725;351.6035;1.54;0.2552
290833;57068;57069;1.602;69.129;23.1518;0.5053;351.5581;351.509;1.5687;0.2954
2922482;1354709;961466;0.0758;113.3733;30.3388;1.2941;363.5867;363.2435;0.0742;0.0515
786929;51720;51968;2.9133;466.0032;302.325;3.947;344.5846;343.4854;2.859;1.5852
786945;51970;51967;5.1461;1004.2088;367.3651;3.1103;343.3885;343.0256;1.9396;0.8441
786961;51971;51970;5.1253;1004.2088;368.1329;3.2442;343.682;343.3885;1.9346;0.8441
786977;51736;51735;0.3654;212.887;31.937;0.74;344.6487;344.0717;0.358;0.1983
